Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2020-04-16 03-AM,ETHEUR,138.58,138.58,138.58,138.58,0.0,0.0
2020-04-16 02-AM,ETHEUR,138.58,138.58,138.58,138.58,0.0,0.0
2020-04-16 01-AM,ETHEUR,138.58,138.58,138.58,138.58,0.0,0.0
2020-04-16 12-AM,ETHEUR,143.06,143.06,138.58,138.58,4.002,560.94
2020-04-15 11-PM,ETHEUR,144,144,141,143.06,8.717,1245.98
2020-04-15 10-PM,ETHEUR,146.25,146.25,144,144,3.744,546.19
2020-04-15 09-PM,ETHEUR,146.25,146.25,146.25,146.25,0.0,0.0
2020-04-15 08-PM,ETHEUR,146.91,146.91,145.35,146.25,2.055,300.35
2020-04-15 07-PM,ETHEUR,146.91,146.91,146.91,146.91,0.0,0.0
2020-04-15 06-PM,ETHEUR,143.5,146.91,143.5,146.91,2.147,312.91
2020-04-15 05-PM,ETHEUR,146.88,146.88,143.5,143.5,2.31,331.64
2020-04-15 04-PM,ETHEUR,146.88,146.88,146.88,146.88,0.0,0.0
2020-04-15 03-PM,ETHEUR,146.88,146.88,146.88,146.88,0.0,0.0
2020-04-15 02-PM,ETHEUR,146.88,146.88,146.88,146.88,0.0,0.0
2020-04-15 01-PM,ETHEUR,146.88,146.88,146.88,146.88,0.0,0.0
2020-04-15 12-PM,ETHEUR,146.88,146.88,146.88,146.88,0.0,0.0
2020-04-15 11-AM,ETHEUR,144.21,146.88,144.21,146.88,0.1287,18.91
2020-04-15 10-AM,ETHEUR,144.21,144.21,144.21,144.21,0.0,0.0
2020-04-15 09-AM,ETHEUR,145.24,145.24,144.21,144.21,0.278,40.19
2020-04-15 08-AM,ETHEUR,145,148.78,145,145.24,2.17,322.19
2020-04-15 07-AM,ETHEUR,145,145,145,145,0.0,0.0
2020-04-15 06-AM,ETHEUR,145,145,145,145,0.0,0.0
2020-04-15 05-AM,ETHEUR,145,145,145,145,0.0,0.0
2020-04-15 04-AM,ETHEUR,145,145,145,145,0.0,0.0
2020-04-15 03-AM,ETHEUR,145,145,145,145,0.0,0.0
2020-04-15 02-AM,ETHEUR,145,145,145,145,0.0,0.0
2020-04-15 01-AM,ETHEUR,145,145,145,145,0.0,0.0
2020-04-15 12-AM,ETHEUR,145.85,145.85,145,145,0.3448,50.0
2020-04-14 11-PM,ETHEUR,146,146,145.85,145.85,0.09244,13.49
2020-04-14 10-PM,ETHEUR,148.59,148.59,146,146,0.4602,67.19
2020-04-14 09-PM,ETHEUR,148.59,148.59,148.59,148.59,0.0,0.0
2020-04-14 08-PM,ETHEUR,148.59,148.59,148.59,148.59,0.0,0.0
2020-04-14 07-PM,ETHEUR,148.59,148.59,148.59,148.59,0.0,0.0
2020-04-14 06-PM,ETHEUR,148.59,148.59,148.59,148.59,0.0,0.0
2020-04-14 05-PM,ETHEUR,148.59,148.59,148.59,148.59,0.0,0.0
2020-04-14 04-PM,ETHEUR,148.59,148.59,148.59,148.59,0.0,0.0
2020-04-14 03-PM,ETHEUR,146.95,148.59,146.95,148.59,1.009,150.0
2020-04-14 02-PM,ETHEUR,146.95,146.95,146.95,146.95,0.0,0.0
2020-04-14 01-PM,ETHEUR,146.03,146.95,146.03,146.95,1.913,281.06
2020-04-14 12-PM,ETHEUR,146.59,146.59,146.03,146.03,0.1713,25.01
2020-04-14 11-AM,ETHEUR,146.59,146.59,146.59,146.59,0.0,0.0
2020-04-14 10-AM,ETHEUR,144.74,148.37,144.74,146.59,4.876,714.16
2020-04-14 09-AM,ETHEUR,142.88,144.74,142.88,144.74,0.1893,27.39
2020-04-14 08-AM,ETHEUR,142.88,142.88,142.88,142.88,0.0,0.0
2020-04-14 07-AM,ETHEUR,145.17,146.82,142.88,142.88,7.578,1110.62
2020-04-14 06-AM,ETHEUR,145.17,145.17,145.17,145.17,0.0,0.0
2020-04-14 05-AM,ETHEUR,144.04,145.17,144.04,145.17,0.8391,121.81
2020-04-14 04-AM,ETHEUR,144.04,144.04,144.04,144.04,0.0,0.0
2020-04-14 03-AM,ETHEUR,144.04,144.04,144.04,144.04,0.0,0.0
2020-04-14 02-AM,ETHEUR,144.04,144.04,144.04,144.04,0.0,0.0
2020-04-14 01-AM,ETHEUR,144.61,146.86,144.04,144.04,2.198,322.38
2020-04-14 12-AM,ETHEUR,144.61,144.61,144.61,144.61,0.0,0.0
2020-04-13 11-PM,ETHEUR,144.61,144.61,144.61,144.61,0.0,0.0
2020-04-13 10-PM,ETHEUR,146.63,146.63,144.61,144.61,0.07089,10.25
2020-04-13 09-PM,ETHEUR,146.63,146.63,146.63,146.63,0.0,0.0
2020-04-13 08-PM,ETHEUR,145.72,146.63,145.72,146.63,3.536,518.52
2020-04-13 07-PM,ETHEUR,145.33,145.72,145.33,145.72,12.84,1870.0
2020-04-13 06-PM,ETHEUR,145.33,145.33,145.33,145.33,0.0,0.0
2020-04-13 05-PM,ETHEUR,145.33,145.33,145.33,145.33,0.0,0.0
2020-04-13 04-PM,ETHEUR,141.9,145.33,141.9,145.33,2.068,300.49
2020-04-13 03-PM,ETHEUR,141.49,147.66,141.49,141.9,3.437,499.38
2020-04-13 02-PM,ETHEUR,141.49,141.49,141.49,141.49,0.0,0.0
2020-04-13 01-PM,ETHEUR,142.28,142.28,141.49,141.49,1.5,212.24
2020-04-13 12-PM,ETHEUR,145.3,145.3,142.28,142.28,13.2,1886.75
2020-04-13 11-AM,ETHEUR,142.2,147,142.2,145.3,8.068,1172.4
2020-04-13 10-AM,ETHEUR,142.2,142.2,142.2,142.2,0.0,0.0
2020-04-13 09-AM,ETHEUR,142.2,142.2,142.2,142.2,0.0,0.0
2020-04-13 08-AM,ETHEUR,142.2,142.2,142.2,142.2,0.0,0.0
2020-04-13 07-AM,ETHEUR,141.58,142.23,141.58,142.2,0.8441,120.04
2020-04-13 06-AM,ETHEUR,142.31,142.31,141.58,141.58,0.3671,51.98
2020-04-13 05-AM,ETHEUR,142.31,142.31,142.31,142.31,0.0,0.0
2020-04-13 04-AM,ETHEUR,142.31,142.31,142.31,142.31,0.0,0.0
2020-04-13 03-AM,ETHEUR,142.31,142.31,142.31,142.31,0.0,0.0
2020-04-13 02-AM,ETHEUR,142.31,142.31,142.31,142.31,0.0,0.0
2020-04-13 01-AM,ETHEUR,142.31,142.31,142.31,142.31,0.0,0.0
2020-04-13 12-AM,ETHEUR,153.25,153.25,141.44,142.31,58.79,8491.14
2020-04-12 11-PM,ETHEUR,151.92,153.25,149,153.25,45.1,6825.71
2020-04-12 10-PM,ETHEUR,154.66,154.66,151.43,151.92,3.291,499.56
2020-04-12 09-PM,ETHEUR,154.66,154.66,154.66,154.66,0.0,0.0
2020-04-12 08-PM,ETHEUR,150.84,154.7,150.84,154.66,4.201,648.77
2020-04-12 07-PM,ETHEUR,150.84,150.84,150.84,150.84,0.0,0.0
2020-04-12 06-PM,ETHEUR,151.43,151.43,150.84,150.84,0.3639,54.89
2020-04-12 05-PM,ETHEUR,151.16,152.96,151.16,151.43,3.538,537.63
2020-04-12 04-PM,ETHEUR,152.16,152.16,151.16,151.16,8.0,1209.28
2020-04-12 03-PM,ETHEUR,149.93,152.16,149.93,152.16,13.17,1999.45
2020-04-12 02-PM,ETHEUR,148,151.62,148,149.93,13.29,2002.63
2020-04-12 01-PM,ETHEUR,148,148,148,148,0.0,0.0
2020-04-12 12-PM,ETHEUR,146.66,148,146.66,148,0.04054,6.0
2020-04-12 11-AM,ETHEUR,146.66,146.66,146.66,146.66,0.0,0.0
2020-04-12 10-AM,ETHEUR,146.66,146.66,146.66,146.66,0.0,0.0
2020-04-12 09-AM,ETHEUR,146.37,146.66,146.37,146.66,0.03409,5.0
2020-04-12 08-AM,ETHEUR,145.14,146.37,145.14,146.37,0.03416,5.0
2020-04-12 07-AM,ETHEUR,146.11,146.11,145,145.14,10.03,1455.95
2020-04-12 06-AM,ETHEUR,144.92,146.11,144.92,146.11,1.156,168.83
2020-04-12 05-AM,ETHEUR,144.92,144.92,144.92,144.92,0.0,0.0
2020-04-12 04-AM,ETHEUR,144.92,144.92,144.92,144.92,0.0,0.0
2020-04-12 03-AM,ETHEUR,144.7,148.27,144.7,144.92,6.327,923.64
2020-04-12 02-AM,ETHEUR,144.7,144.7,144.7,144.7,0.0,0.0
2020-04-12 01-AM,ETHEUR,144.7,144.7,144.7,144.7,0.0,0.0
2020-04-12 12-AM,ETHEUR,144.7,144.7,144.7,144.7,0.0,0.0
2020-04-11 11-PM,ETHEUR,144.7,144.7,144.7,144.7,0.0,0.0
2020-04-11 10-PM,ETHEUR,144.7,144.7,144.7,144.7,0.0,0.0
2020-04-11 09-PM,ETHEUR,144.7,144.7,144.7,144.7,0.0,0.0
2020-04-11 08-PM,ETHEUR,145.72,145.72,144.7,144.7,2.786,403.16
2020-04-11 07-PM,ETHEUR,144.7,145.72,144.7,145.72,0.8009,116.71
2020-04-11 06-PM,ETHEUR,142.49,145.94,142.49,144.7,2.685,391.1
2020-04-11 05-PM,ETHEUR,145.57,145.57,142.49,142.49,3.1,445.86
2020-04-11 04-PM,ETHEUR,147,147.67,145.57,145.57,21.71,3173.15
2020-04-11 03-PM,ETHEUR,147,147,147,147,0.0,0.0
2020-04-11 02-PM,ETHEUR,148.61,148.61,147,147,0.04082,6.0
2020-04-11 01-PM,ETHEUR,146.15,148.61,146.15,148.61,2.022,300.52
2020-04-11 12-PM,ETHEUR,146.15,146.15,146.15,146.15,0.0,0.0
2020-04-11 11-AM,ETHEUR,146.15,146.15,146.15,146.15,0.0,0.0
2020-04-11 10-AM,ETHEUR,147.35,147.35,146.15,146.15,6.392,940.35
2020-04-11 09-AM,ETHEUR,147.35,147.35,147.35,147.35,0.0,0.0
2020-04-11 08-AM,ETHEUR,147.89,148.58,147.35,147.35,2.329,345.72
2020-04-11 07-AM,ETHEUR,149.63,149.63,147.89,147.89,2.184,325.55
2020-04-11 06-AM,ETHEUR,147.91,149.63,147.91,149.63,0.6,89.78
2020-04-11 05-AM,ETHEUR,147.91,147.91,147.91,147.91,0.0,0.0
2020-04-11 04-AM,ETHEUR,147.91,147.91,147.91,147.91,0.0,0.0
2020-04-11 03-AM,ETHEUR,147.91,147.91,147.91,147.91,0.0,0.0
2020-04-11 02-AM,ETHEUR,147.91,147.91,147.91,147.91,0.0,0.0
2020-04-11 01-AM,ETHEUR,147.91,147.91,147.91,147.91,0.0,0.0
2020-04-11 12-AM,ETHEUR,147.57,147.91,147.57,147.91,0.68,100.58
2020-04-10 11-PM,ETHEUR,147.57,147.57,147.57,147.57,0.0,0.0
2020-04-10 10-PM,ETHEUR,146.67,149.18,146.67,147.57,0.2511,37.38
2020-04-10 09-PM,ETHEUR,146.67,146.67,146.67,146.67,0.0,0.0
2020-04-10 08-PM,ETHEUR,146.67,146.67,146.67,146.67,0.0,0.0
2020-04-10 07-PM,ETHEUR,146.67,146.67,146.67,146.67,0.0,0.0
2020-04-10 06-PM,ETHEUR,146.95,147.4,146.67,146.67,2.643,389.17
2020-04-10 05-PM,ETHEUR,142.33,146.95,142.33,146.95,3.515,515.21
2020-04-10 04-PM,ETHEUR,143.41,143.41,142.01,142.33,10.67,1520.19
2020-04-10 03-PM,ETHEUR,146.87,146.87,143.41,143.41,34.15,4955.41
2020-04-10 02-PM,ETHEUR,146.85,146.87,146.85,146.87,0.4089,60.05
2020-04-10 01-PM,ETHEUR,146.99,146.99,146.85,146.85,1.484,217.94
2020-04-10 12-PM,ETHEUR,147.5,147.5,146.99,146.99,0.371,54.54
2020-04-10 11-AM,ETHEUR,148.03,148.03,147.5,147.5,5.291,780.49
2020-04-10 10-AM,ETHEUR,147.02,148.03,146.58,148.03,13.21,1947.27
2020-04-10 09-AM,ETHEUR,145,147.02,145,147.02,13.75,2021.65
2020-04-10 08-AM,ETHEUR,147,147.04,145,145,2.594,380.28
2020-04-10 07-AM,ETHEUR,149.06,149.06,147.64,147.64,2.579,381.69
2020-04-10 06-AM,ETHEUR,149,149.06,149,149.06,0.05376,8.013
2020-04-10 05-AM,ETHEUR,149.85,149.85,149,149,1.862,277.87
2020-04-10 04-AM,ETHEUR,151.21,151.21,149.85,149.85,27.04,4057.2
2020-04-10 03-AM,ETHEUR,156,156,151.21,151.21,6.523,1004.13
2020-04-10 02-AM,ETHEUR,157.84,157.84,156,156,10.2,1591.18
2020-04-10 01-AM,ETHEUR,157.84,157.84,157.84,157.84,0.0,0.0
2020-04-10 12-AM,ETHEUR,157.84,157.84,157.84,157.84,0.0,0.0
2020-04-09 11-PM,ETHEUR,157.84,157.84,157.84,157.84,0.0,0.0
2020-04-09 10-PM,ETHEUR,157.84,157.84,157.84,157.84,0.0,0.0
2020-04-09 09-PM,ETHEUR,156.11,157.84,156.11,157.84,0.04587,7.24
2020-04-09 08-PM,ETHEUR,156.11,156.11,156.11,156.11,0.0,0.0
2020-04-09 07-PM,ETHEUR,156.56,156.56,156.11,156.11,0.05402,8.433
2020-04-09 06-PM,ETHEUR,157.38,157.38,156.56,156.56,0.1824,28.56
2020-04-09 05-PM,ETHEUR,157.38,157.38,157.38,157.38,0.0,0.0
2020-04-09 04-PM,ETHEUR,158,158,157.38,157.38,0.2192,34.49
2020-04-09 03-PM,ETHEUR,159.95,159.95,158,158,4.02,635.16
2020-04-09 02-PM,ETHEUR,156.36,159.95,156.36,159.95,10.44,1665.84
2020-04-09 01-PM,ETHEUR,156.36,156.36,156.36,156.36,0.0,0.0
2020-04-09 12-PM,ETHEUR,157.29,157.76,156.08,156.36,30.63,4807.32
2020-04-09 11-AM,ETHEUR,159.72,159.72,157.29,157.29,32.06,5050.81
2020-04-09 10-AM,ETHEUR,160.87,160.87,159.72,159.72,12.83,2049.23
2020-04-09 09-AM,ETHEUR,161,161.04,160.58,160.87,6.004,966.22
2020-04-09 08-AM,ETHEUR,159.61,161,159.61,161,10.43,1679.1
2020-04-09 07-AM,ETHEUR,159.61,159.61,159.61,159.61,0.0,0.0
2020-04-09 06-AM,ETHEUR,159.61,159.61,159.61,159.61,0.0,0.0
2020-04-09 05-AM,ETHEUR,159.61,159.61,159.61,159.61,0.0,0.0
2020-04-09 04-AM,ETHEUR,159.61,159.61,159.61,159.61,0.0,0.0
2020-04-09 03-AM,ETHEUR,159.61,159.61,159.61,159.61,0.0,0.0
2020-04-09 02-AM,ETHEUR,162.5,162.5,159.61,159.61,0.2792,44.56
2020-04-09 01-AM,ETHEUR,162.5,162.5,162.5,162.5,0.0,0.0
2020-04-09 12-AM,ETHEUR,162.5,162.5,162.5,162.5,0.0,0.0
2020-04-08 11-PM,ETHEUR,160.87,162.5,160.87,162.5,16.85,2737.54
2020-04-08 10-PM,ETHEUR,160.01,160.87,160.01,160.87,1.868,300.45
2020-04-08 09-PM,ETHEUR,161.39,161.39,160.01,160.01,1.312,209.91
2020-04-08 08-PM,ETHEUR,156.01,161.72,156.01,161.39,8.887,1434.6
2020-04-08 07-PM,ETHEUR,160.18,160.18,156.01,156.01,0.193,30.13
2020-04-08 06-PM,ETHEUR,159.93,160.18,159.93,160.18,0.9158,146.7
2020-04-08 05-PM,ETHEUR,159.85,159.93,159.85,159.93,4.064,650.0
2020-04-08 04-PM,ETHEUR,156.84,159.85,156.84,159.85,1.877,300.0
2020-04-08 03-PM,ETHEUR,156,158.97,156,156.84,3.801,603.04
2020-04-08 02-PM,ETHEUR,157.59,157.59,155.5,156,9.962,1551.15
2020-04-08 01-PM,ETHEUR,157.32,157.59,156.03,157.59,0.2495,39.12
2020-04-08 12-PM,ETHEUR,157.32,157.32,157.32,157.32,0.0,0.0
2020-04-08 11-AM,ETHEUR,156.27,157.61,156.27,157.32,15.31,2408.44
2020-04-08 10-AM,ETHEUR,158,158,151.88,156.27,16.88,2594.48
2020-04-08 09-AM,ETHEUR,158,158,158,158,0.0,0.0
2020-04-08 08-AM,ETHEUR,160.24,160.24,158,158,5.089,806.45
2020-04-08 07-AM,ETHEUR,160.24,160.24,160.24,160.24,0.0,0.0
2020-04-08 06-AM,ETHEUR,161.23,161.23,159.79,160.24,0.3521,56.3
2020-04-08 05-AM,ETHEUR,157.69,161.23,157.69,161.23,0.1871,30.17
2020-04-08 04-AM,ETHEUR,157.69,157.69,157.69,157.69,0.0,0.0
2020-04-08 03-AM,ETHEUR,153.74,159,153.74,157.69,15.44,2453.73
2020-04-08 02-AM,ETHEUR,153.74,153.74,153.74,153.74,0.0,0.0
2020-04-08 01-AM,ETHEUR,153.74,153.74,153.74,153.74,0.0,0.0
2020-04-08 12-AM,ETHEUR,153.74,153.74,153.74,153.74,0.0,0.0
2020-04-07 11-PM,ETHEUR,153.74,153.74,153.74,153.74,0.0,0.0
2020-04-07 10-PM,ETHEUR,156.4,156.4,153.74,153.74,0.1627,25.01
2020-04-07 09-PM,ETHEUR,151.34,156.4,151.34,156.4,6.394,999.32
2020-04-07 08-PM,ETHEUR,159,159,150.24,151.34,2.152,331.1
2020-04-07 07-PM,ETHEUR,159,159,159,159,0.0,0.0
2020-04-07 06-PM,ETHEUR,159,159,159,159,0.0,0.0
2020-04-07 05-PM,ETHEUR,159,159,159,159,0.0,0.0
2020-04-07 04-PM,ETHEUR,158.82,159,158.82,159,0.4081,64.88
2020-04-07 03-PM,ETHEUR,156.9,158.82,156.9,158.82,9.86,1556.12
2020-04-07 02-PM,ETHEUR,159.9,159.9,156.33,156.9,11.84,1886.27
2020-04-07 01-PM,ETHEUR,159.65,160.17,159.65,159.9,3.561,569.47
2020-04-07 12-PM,ETHEUR,162.46,163,159.65,159.65,19.32,3103.56
2020-04-07 11-AM,ETHEUR,163.9,163.9,162.05,162.46,53.9,8778.73
2020-04-07 10-AM,ETHEUR,162.6,164,162.57,163.9,164.1,26821.46
2020-04-07 09-AM,ETHEUR,161.29,162.6,160.5,162.6,14.3,2310.4
2020-04-07 08-AM,ETHEUR,160.95,161.29,160.01,161.29,3.291,528.94
2020-04-07 07-AM,ETHEUR,160.26,162.11,160.26,160.95,10.9,1766.28
2020-04-07 06-AM,ETHEUR,159.09,160.26,159.09,160.26,1.875,300.54
2020-04-07 05-AM,ETHEUR,160.41,160.41,159.09,159.09,3.247,516.57
2020-04-07 04-AM,ETHEUR,160.41,160.41,160.41,160.41,0.0,0.0
2020-04-07 03-AM,ETHEUR,160,160.41,158.91,160.41,6.306,1010.01
2020-04-07 02-AM,ETHEUR,160,160,160,160,0.0,0.0
2020-04-07 01-AM,ETHEUR,160,160,160,160,0.0,0.0
2020-04-07 12-AM,ETHEUR,156.14,160,156.14,160,2.856,454.82
2020-04-06 11-PM,ETHEUR,156.14,156.14,156.14,156.14,0.0,0.0
2020-04-06 10-PM,ETHEUR,156,156.14,156,156.14,0.95,148.29
2020-04-06 09-PM,ETHEUR,154.45,156,152,156,1.542,239.94
2020-04-06 08-PM,ETHEUR,155.4,155.5,152.5,154.45,5.465,841.6
2020-04-06 07-PM,ETHEUR,154,157.02,154,155.4,7.684,1199.02
2020-04-06 06-PM,ETHEUR,153.7,154,153.24,154,0.4934,75.73
2020-04-06 05-PM,ETHEUR,150.51,153.7,150.51,153.7,5.147,788.91
2020-04-06 04-PM,ETHEUR,150.14,153,150.14,150.51,0.828,124.93
2020-04-06 03-PM,ETHEUR,146.96,150.14,146.96,150.14,0.4121,61.87
2020-04-06 02-PM,ETHEUR,144.22,146.96,144.22,146.96,11.89,1723.1
2020-04-06 01-PM,ETHEUR,144.22,144.22,144.22,144.22,0.0,0.0
2020-04-06 12-PM,ETHEUR,143.57,144.22,143.57,144.22,0.6153,88.74
2020-04-06 11-AM,ETHEUR,144.9,144.9,143.57,143.57,0.1045,15.0
2020-04-06 10-AM,ETHEUR,143,144.9,142.46,144.9,7.1,1027.84
2020-04-06 09-AM,ETHEUR,138.99,143,138.99,143,14.24,2034.39
2020-04-06 08-AM,ETHEUR,138.99,138.99,138.99,138.99,0.0,0.0
2020-04-06 07-AM,ETHEUR,139,141.3,138.99,138.99,33.56,4734.9
2020-04-06 06-AM,ETHEUR,135,139,135,139,3.516,487.85
2020-04-06 05-AM,ETHEUR,135,135,135,135,0.0,0.0
2020-04-06 04-AM,ETHEUR,133,135,133,135,0.997,134.59
2020-04-06 03-AM,ETHEUR,133,133,133,133,0.0,0.0
2020-04-06 02-AM,ETHEUR,133,133,133,133,0.0,0.0
2020-04-06 01-AM,ETHEUR,133.67,133.67,133,133,0.6641,88.32
2020-04-06 12-AM,ETHEUR,133.67,133.67,133.67,133.67,0.0,0.0
2020-04-05 11-PM,ETHEUR,133.67,133.67,133.67,133.67,0.0,0.0
2020-04-05 10-PM,ETHEUR,133.67,133.67,133.67,133.67,0.0,0.0
2020-04-05 09-PM,ETHEUR,133.67,133.67,133.67,133.67,0.0,0.0
2020-04-05 08-PM,ETHEUR,133.05,133.67,133.05,133.67,0.89,118.93
2020-04-05 07-PM,ETHEUR,133.05,133.05,133.05,133.05,0.0,0.0
2020-04-05 06-PM,ETHEUR,133.05,133.05,133.05,133.05,0.0,0.0
2020-04-05 05-PM,ETHEUR,133.05,133.05,133.05,133.05,0.0,0.0
2020-04-05 04-PM,ETHEUR,134.12,135.44,133.05,133.05,2.282,308.46
2020-04-05 03-PM,ETHEUR,133.5,134.12,133.5,134.12,0.08,10.73
2020-04-05 02-PM,ETHEUR,133.5,133.5,133.5,133.5,0.0,0.0
2020-04-05 01-PM,ETHEUR,133.5,133.5,133.5,133.5,0.0,0.0
2020-04-05 12-PM,ETHEUR,134.52,134.52,133.5,133.5,3.2,427.23
2020-04-05 11-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 10-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 09-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 08-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 07-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 06-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 05-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 04-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 03-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 02-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 01-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-05 12-AM,ETHEUR,134.52,134.52,134.52,134.52,0.0,0.0
2020-04-04 11-PM,ETHEUR,132.92,134.52,132.92,134.52,2.233,300.45
2020-04-04 10-PM,ETHEUR,135,135,132.92,132.92,1.51,200.89
2020-04-04 09-PM,ETHEUR,135,135,135,135,0.0,0.0
2020-04-04 08-PM,ETHEUR,131.77,135,131.77,135,3.191,430.75
2020-04-04 07-PM,ETHEUR,134.02,134.02,131.77,131.77,0.2255,29.72
2020-04-04 06-PM,ETHEUR,134,134.02,134,134.02,1.004,134.57
2020-04-04 05-PM,ETHEUR,132.8,134,132.8,134,4.441,595.1
2020-04-04 04-PM,ETHEUR,132.8,132.8,132.8,132.8,0.0,0.0
2020-04-04 03-PM,ETHEUR,132.8,132.8,132.8,132.8,0.0,0.0
2020-04-04 02-PM,ETHEUR,132.8,132.8,132.8,132.8,0.0,0.0
2020-04-04 01-PM,ETHEUR,132.8,132.8,132.8,132.8,0.0,0.0
2020-04-04 12-PM,ETHEUR,132.8,132.8,132.8,132.8,0.0,0.0
2020-04-04 11-AM,ETHEUR,134,134,132.8,132.8,0.03855,5.12
2020-04-04 10-AM,ETHEUR,132.29,134,132.29,134,0.03731,5.0
2020-04-04 09-AM,ETHEUR,131.96,132.29,131.96,132.29,0.1512,20.01
2020-04-04 08-AM,ETHEUR,131.96,131.96,131.96,131.96,0.0,0.0
2020-04-04 07-AM,ETHEUR,130.77,131.96,129.83,131.96,2.037,264.61
2020-04-04 06-AM,ETHEUR,130.77,130.77,130.77,130.77,0.0,0.0
2020-04-04 05-AM,ETHEUR,130.77,130.77,130.77,130.77,0.0,0.0
2020-04-04 04-AM,ETHEUR,132.39,132.39,130.77,130.77,2.298,300.46
2020-04-04 03-AM,ETHEUR,132.39,132.39,132.39,132.39,0.0,0.0
2020-04-04 02-AM,ETHEUR,129.7,132.39,129.7,132.39,0.2174,28.77
2020-04-04 01-AM,ETHEUR,129.7,129.7,129.7,129.7,0.0,0.0
2020-04-04 12-AM,ETHEUR,129.7,129.7,129.7,129.7,0.0,0.0
2020-04-03 11-PM,ETHEUR,129.7,129.7,129.7,129.7,0.0,0.0
2020-04-03 10-PM,ETHEUR,129.7,129.7,129.7,129.7,0.0,0.0
2020-04-03 09-PM,ETHEUR,129.7,129.7,129.7,129.7,0.0,0.0
2020-04-03 08-PM,ETHEUR,129.7,129.7,129.7,129.7,0.0,0.0
2020-04-03 07-PM,ETHEUR,129.7,129.7,129.7,129.7,0.0,0.0
2020-04-03 06-PM,ETHEUR,129.72,131.57,129.03,129.7,2.924,383.25
2020-04-03 05-PM,ETHEUR,131.32,131.32,129.72,129.72,0.2483,32.22
2020-04-03 04-PM,ETHEUR,131.51,131.51,130,131.32,2.384,312.55
2020-04-03 03-PM,ETHEUR,131.51,131.51,131.51,131.51,0.0,0.0
2020-04-03 02-PM,ETHEUR,134.99,134.99,131.51,131.51,0.2506,32.96
2020-04-03 01-PM,ETHEUR,134.38,134.99,134.38,134.99,11.11,1499.07
2020-04-03 12-PM,ETHEUR,131.76,134.99,130.74,134.38,2.815,374.94
2020-04-03 11-AM,ETHEUR,133,133,129.29,131.76,10.14,1336.89
2020-04-03 10-AM,ETHEUR,131.64,133,130.75,133,9.409,1250.38
2020-04-03 09-AM,ETHEUR,130.35,131.64,130.35,131.64,1.951,256.83
2020-04-03 08-AM,ETHEUR,133,133,124.65,130.35,8.157,1067.17
2020-04-03 07-AM,ETHEUR,130,133,130,133,7.198,952.8
2020-04-03 06-AM,ETHEUR,130,130,130,130,0.0,0.0
2020-04-03 05-AM,ETHEUR,130,130,130,130,0.0,0.0
2020-04-03 04-AM,ETHEUR,130,130,130,130,0.0,0.0
2020-04-03 03-AM,ETHEUR,130,130,130,130,0.385,50.05
2020-04-03 02-AM,ETHEUR,130,130,130,130,0.0,0.0
2020-04-03 01-AM,ETHEUR,130,130,130,130,0.0,0.0
2020-04-03 12-AM,ETHEUR,130,130,130,130,0.0,0.0
2020-04-02 11-PM,ETHEUR,130,130,130,130,0.0,0.0
2020-04-02 10-PM,ETHEUR,130,130,130,130,11.51,1496.81
2020-04-02 09-PM,ETHEUR,130.17,130.17,129.99,130,29.29,3807.9
2020-04-02 08-PM,ETHEUR,130.17,130.17,130.17,130.17,0.0,0.0
2020-04-02 07-PM,ETHEUR,131.13,131.13,130.17,130.17,0.1936,25.2
2020-04-02 06-PM,ETHEUR,135.05,135.05,126,131.13,11.95,1563.52
2020-04-02 05-PM,ETHEUR,131.34,136.01,131.34,135.05,31.63,4262.85
2020-04-02 04-PM,ETHEUR,129.04,131.34,129.04,131.34,2.25,294.85
2020-04-02 03-PM,ETHEUR,126.59,129.04,126.59,129.04,2.328,300.36
2020-04-02 02-PM,ETHEUR,127.83,127.83,126.59,126.59,1.0,126.59
2020-04-02 01-PM,ETHEUR,128.4,128.4,125.4,127.83,0.1433,18.14
2020-04-02 12-PM,ETHEUR,126.59,128.4,126.59,128.4,2.921,372.75
2020-04-02 11-AM,ETHEUR,126.59,126.59,126.59,126.59,0.0,0.0
2020-04-02 10-AM,ETHEUR,126.3,127,126.24,126.59,3.806,481.63
2020-04-02 09-AM,ETHEUR,126.45,126.45,126.3,126.3,0.3492,44.1
2020-04-02 08-AM,ETHEUR,126.5,126.5,126.45,126.45,2.373,300.01
