Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2020-04-17 10-AM,BTCEUR,6578.31,6799,6555,6584.44,94.86,633210.33
2020-04-17 09-AM,BTCEUR,6507.86,6581.01,6507.86,6578.31,3.534,23177.98
2020-04-17 08-AM,BTCEUR,6499.76,6546.87,6499.76,6507.86,0.8097,5291.48
2020-04-17 07-AM,BTCEUR,6538.64,6538.64,6493.43,6499.76,4.802,31214.56
2020-04-17 06-AM,BTCEUR,6501.59,6539.6,6486.96,6538.64,1.721,11248.84
2020-04-17 05-AM,BTCEUR,6518.26,6518.26,6489.34,6501.59,0.0735,477.19
2020-04-17 04-AM,BTCEUR,6518.26,6518.26,6518.26,6518.26,0.0,0.0
2020-04-17 03-AM,BTCEUR,6524.13,6525.91,6507.56,6518.26,0.1493,972.95
2020-04-17 02-AM,BTCEUR,6550,6550,6517,6524.13,0.01954,127.69
2020-04-17 01-AM,BTCEUR,6527.35,6560,6526.98,6550,0.1652,1079.76
2020-04-17 12-AM,BTCEUR,6555.59,6595.92,6497.95,6527.35,0.3347,2205.32
2020-04-16 11-PM,BTCEUR,6585.66,6605.85,6555.59,6555.59,3.317,21896.73
2020-04-16 10-PM,BTCEUR,6528.88,6588.04,6528.88,6585.66,18.4,120934.13
2020-04-16 09-PM,BTCEUR,6497.11,6528.88,6490.35,6528.88,0.4663,3040.24
2020-04-16 08-PM,BTCEUR,6513.77,6516.31,6451.46,6497.11,0.2333,1517.02
2020-04-16 07-PM,BTCEUR,6505.38,6524.99,6465,6513.77,6.484,42298.53
2020-04-16 06-PM,BTCEUR,6475.54,6505.38,6459.31,6505.38,0.802,5209.66
2020-04-16 05-PM,BTCEUR,6482.13,6495.57,6463.13,6475.54,0.3501,2273.19
2020-04-16 04-PM,BTCEUR,6481.87,6518,6433.55,6482.13,0.2899,1885.0
2020-04-16 03-PM,BTCEUR,6479,6517.59,6455.92,6481.87,1.053,6813.97
2020-04-16 02-PM,BTCEUR,6474.14,6479,6438.56,6479,3.865,25034.99
2020-04-16 01-PM,BTCEUR,6500.92,6517.94,6461.02,6474.14,0.1013,658.9
2020-04-16 12-PM,BTCEUR,6517.6,6518.87,6421.05,6500.92,3.927,25486.57
2020-04-16 11-AM,BTCEUR,6376.69,6544.01,6376.69,6517.6,90.95,594803.48
2020-04-16 10-AM,BTCEUR,6500,6535.2,6376.69,6376.69,0.5707,3693.78
2020-04-16 09-AM,BTCEUR,6481.21,6574.67,6472.84,6500,1.246,8108.7
2020-04-16 08-AM,BTCEUR,6356.68,6598.63,6298.16,6481.21,0.977,6329.6
2020-04-16 07-AM,BTCEUR,6148.44,6400,6148.44,6356.68,1.078,6789.27
2020-04-16 06-AM,BTCEUR,6116.44,6213.8,6102.99,6148.44,1.642,10194.5
2020-04-16 05-AM,BTCEUR,6113.66,6116.7,6085.68,6116.44,5.416,32961.74
2020-04-16 04-AM,BTCEUR,6121.39,6145.55,6104.45,6113.66,0.1515,928.1
2020-04-16 03-AM,BTCEUR,6102.14,6121.39,6085.43,6121.39,0.04914,300.29
2020-04-16 02-AM,BTCEUR,6100.4,6157.56,6100.4,6102.14,0.3345,2059.2
2020-04-16 01-AM,BTCEUR,6014.26,6138.77,6014.26,6100.4,0.5356,3267.46
2020-04-16 12-AM,BTCEUR,6100.74,6139.95,6001.17,6014.26,2.603,15805.1
2020-04-15 11-PM,BTCEUR,6176.24,6176.24,6100.26,6100.74,0.2749,1683.4
2020-04-15 10-PM,BTCEUR,6231,6257.59,6154.86,6176.24,8.812,54634.59
2020-04-15 09-PM,BTCEUR,6196.8,6231.07,6196.8,6231,0.1039,647.33
2020-04-15 08-PM,BTCEUR,6203.64,6269.6,6195.68,6196.8,0.4077,2550.67
2020-04-15 07-PM,BTCEUR,6244.06,6258.53,6187.42,6203.64,0.4781,2982.2
2020-04-15 06-PM,BTCEUR,6286.79,6286.79,6229.07,6244.06,0.1324,826.65
2020-04-15 05-PM,BTCEUR,6212.93,6286.79,6210.83,6286.79,0.7873,4929.28
2020-04-15 04-PM,BTCEUR,6180.4,6257.26,6169.67,6212.93,1.488,9251.55
2020-04-15 03-PM,BTCEUR,6195.59,6241.64,6179.88,6180.4,0.7537,4700.63
2020-04-15 02-PM,BTCEUR,6294,6298.41,6080,6195.59,12.63,78512.48
2020-04-15 01-PM,BTCEUR,6250,6305,6201.57,6294,81.03,509641.09
2020-04-15 12-PM,BTCEUR,6250,6316.8,6180.14,6250,3.091,19287.08
2020-04-15 11-AM,BTCEUR,6323.76,6323.76,6250,6250,0.07306,456.63
2020-04-15 10-AM,BTCEUR,6286.07,6334.13,6256.24,6323.76,0.148,929.45
2020-04-15 09-AM,BTCEUR,6300.3,6352.82,6250.13,6286.07,8.201,51687.88
2020-04-15 08-AM,BTCEUR,6292.24,6369.19,6292.24,6300.3,0.5088,3207.06
2020-04-15 07-AM,BTCEUR,6313.14,6352.17,6268.8,6292.24,1.118,7087.56
2020-04-15 06-AM,BTCEUR,6315.57,6344.93,6310.3,6313.14,0.03999,253.11
2020-04-15 05-AM,BTCEUR,6320.35,6334.3,6313.85,6315.57,0.3206,2030.61
2020-04-15 04-AM,BTCEUR,6299.59,6322.74,6273.77,6320.35,0.1171,736.39
2020-04-15 03-AM,BTCEUR,6272.77,6328.6,6272.77,6299.59,0.03202,201.62
2020-04-15 02-AM,BTCEUR,6258.15,6329.67,6258.15,6272.77,0.3237,2048.29
2020-04-15 01-AM,BTCEUR,6282.23,6282.23,6250.01,6258.15,0.1441,901.74
2020-04-15 12-AM,BTCEUR,6283.79,6283.79,6250.75,6282.23,0.05224,327.29
2020-04-14 11-PM,BTCEUR,6283.01,6349.56,6264.67,6283.79,0.3827,2425.65
2020-04-14 10-PM,BTCEUR,6264.29,6312.83,6264.29,6283.01,0.4018,2525.29
2020-04-14 09-PM,BTCEUR,6307.5,6328.56,6261.21,6264.29,0.4339,2739.56
2020-04-14 08-PM,BTCEUR,6312.63,6319.51,6300,6307.5,0.05878,370.99
2020-04-14 07-PM,BTCEUR,6338.01,6377,6310,6312.63,0.147,932.06
2020-04-14 06-PM,BTCEUR,6350,6416.83,6338,6338.01,0.05828,370.72
2020-04-14 05-PM,BTCEUR,6363.48,6435.18,6350,6350,2.571,16384.88
2020-04-14 04-PM,BTCEUR,6359.24,6430.01,6342.63,6363.48,0.4476,2868.46
2020-04-14 03-PM,BTCEUR,6414.81,6430.88,6330,6359.24,1.044,6689.64
2020-04-14 02-PM,BTCEUR,6335,6430.58,6330,6414.81,0.2955,1892.35
2020-04-14 01-PM,BTCEUR,6340.96,6400,6276.58,6335,1.373,8763.58
2020-04-14 12-PM,BTCEUR,6300,6372.95,6261.09,6340.96,0.06223,390.59
2020-04-14 11-AM,BTCEUR,6297.57,6310.32,6274.31,6300,0.3016,1900.2
2020-04-14 10-AM,BTCEUR,6341.94,6399.98,6277.11,6297.57,2.09,13220.63
2020-04-14 09-AM,BTCEUR,6269.56,6344,6260.01,6341.94,93.49,592713.35
2020-04-14 08-AM,BTCEUR,6384.95,6384.95,6260.14,6269.56,0.08289,520.77
2020-04-14 07-AM,BTCEUR,6329.2,6384.95,6276.89,6384.95,0.08567,541.52
2020-04-14 06-AM,BTCEUR,6328.88,6385.81,6314.68,6329.2,0.03449,218.44
2020-04-14 05-AM,BTCEUR,6334.44,6334.44,6312.27,6328.88,0.0785,496.61
2020-04-14 04-AM,BTCEUR,6391.99,6391.99,6334.44,6334.44,0.01061,67.2
2020-04-14 03-AM,BTCEUR,6287.56,6391.99,6266.66,6391.99,0.4093,2604.84
2020-04-14 02-AM,BTCEUR,6293.21,6302.97,6287.56,6287.56,0.02153,135.52
2020-04-14 01-AM,BTCEUR,6290.89,6350,6278.26,6293.21,0.1696,1065.82
2020-04-14 12-AM,BTCEUR,6284.29,6312.78,6284.29,6290.89,0.05702,359.54
2020-04-13 11-PM,BTCEUR,6300.06,6312.04,6284.29,6284.29,0.09413,593.32
2020-04-13 10-PM,BTCEUR,6277.36,6319.48,6274.37,6300.06,0.09304,586.34
2020-04-13 09-PM,BTCEUR,6274.26,6319.48,6274.26,6277.36,0.0839,529.18
2020-04-13 08-PM,BTCEUR,6256.17,6274.82,6251.39,6274.26,0.02908,182.31
2020-04-13 07-PM,BTCEUR,6240.39,6349.99,6230.23,6256.17,0.4387,2762.75
2020-04-13 06-PM,BTCEUR,6231.85,6308.24,6221.01,6240.39,0.05777,360.55
2020-04-13 05-PM,BTCEUR,6242.26,6243.41,6209.19,6231.85,0.05941,369.87
2020-04-13 04-PM,BTCEUR,6224.43,6329.75,6210.22,6242.26,0.07243,451.65
2020-04-13 03-PM,BTCEUR,6178.13,6304.2,6175.84,6224.43,0.5004,3129.82
2020-04-13 02-PM,BTCEUR,6188.49,6225.17,6175.05,6178.13,3.944,24399.6
2020-04-13 01-PM,BTCEUR,6200.05,6278.2,6170.03,6188.49,1.489,9291.29
2020-04-13 12-PM,BTCEUR,6347.83,6347.96,6200.04,6200.05,0.3176,2000.74
2020-04-13 11-AM,BTCEUR,6302.11,6347.83,6200.05,6347.83,0.08317,520.21
2020-04-13 10-AM,BTCEUR,6224.75,6302.11,6202.01,6302.11,0.1689,1056.48
2020-04-13 09-AM,BTCEUR,6223.77,6315.35,6223.77,6224.75,0.3224,2035.86
2020-04-13 08-AM,BTCEUR,6250,6255,6202.02,6223.77,0.03891,242.69
2020-04-13 07-AM,BTCEUR,6256.74,6290.52,6239.54,6250,0.2544,1592.97
2020-04-13 06-AM,BTCEUR,6200.01,6312.51,6200.01,6256.74,0.5217,3289.78
2020-04-13 05-AM,BTCEUR,6200.01,6275.62,6200,6200.01,0.08255,513.04
2020-04-13 04-AM,BTCEUR,6200,6274.59,6200,6200.01,0.3826,2396.18
2020-04-13 03-AM,BTCEUR,6204.77,6204.77,6200,6200,0.0724,448.91
2020-04-13 02-AM,BTCEUR,6193.33,6204.77,6193.33,6204.77,0.01461,90.59
2020-04-13 01-AM,BTCEUR,6220,6220,6180.32,6193.33,0.9311,5769.12
2020-04-13 12-AM,BTCEUR,6402.91,6402.91,6183.82,6220,4.467,27895.75
2020-04-12 11-PM,BTCEUR,6478.89,6533.49,6402.91,6402.91,0.5303,3443.33
2020-04-12 10-PM,BTCEUR,6517.63,6529.66,6478.89,6478.89,0.005611,36.55
2020-04-12 09-PM,BTCEUR,6549.8,6622.61,6506.92,6517.63,0.3855,2544.48
2020-04-12 08-PM,BTCEUR,6546.19,6659.24,6545.38,6549.8,0.1601,1057.68
2020-04-12 07-PM,BTCEUR,6529.32,6661.25,6529.32,6546.19,0.06324,417.47
2020-04-12 06-PM,BTCEUR,6662.23,6662.23,6518.52,6529.32,0.4048,2678.34
2020-04-12 05-PM,BTCEUR,6585.42,6662.23,6535.77,6662.23,1.303,8642.08
2020-04-12 04-PM,BTCEUR,6453.03,6585.42,6450.66,6585.42,4.33,28077.82
2020-04-12 03-PM,BTCEUR,6471.85,6499.99,6444.48,6453.03,0.04925,317.98
2020-04-12 02-PM,BTCEUR,6370.94,6497.16,6370.94,6471.85,2.198,14249.57
2020-04-12 01-PM,BTCEUR,6379.34,6425.36,6370.94,6370.94,0.2924,1874.09
2020-04-12 12-PM,BTCEUR,6352.82,6425.37,6318.28,6379.34,4.06,25777.26
2020-04-12 11-AM,BTCEUR,6350.71,6354.57,6350.71,6352.82,0.02961,188.15
2020-04-12 10-AM,BTCEUR,6362.11,6425.85,6310.08,6350.71,0.09049,577.53
2020-04-12 09-AM,BTCEUR,6301.38,6372.82,6301.38,6362.11,0.07735,491.28
2020-04-12 08-AM,BTCEUR,6328.47,6435.78,6301.38,6301.38,0.1253,803.21
2020-04-12 07-AM,BTCEUR,6403.2,6403.2,6328.47,6328.47,0.07055,447.03
2020-04-12 06-AM,BTCEUR,6341.63,6403.2,6335.88,6403.2,0.06617,422.74
2020-04-12 05-AM,BTCEUR,6320.44,6341.63,6320.44,6341.63,0.02137,135.46
2020-04-12 04-AM,BTCEUR,6376.61,6376.61,6319.84,6320.44,0.5818,3692.55
2020-04-12 03-AM,BTCEUR,6320.96,6376.61,6320.96,6376.61,0.3141,2003.19
2020-04-12 02-AM,BTCEUR,6357.28,6357.28,6320.96,6320.96,0.05221,331.68
2020-04-12 01-AM,BTCEUR,6363.74,6363.74,6341.63,6357.28,0.0738,469.14
2020-04-12 12-AM,BTCEUR,6354.08,6461.35,6354.08,6363.74,0.3676,2369.63
2020-04-11 11-PM,BTCEUR,6342.21,6354.08,6342.21,6354.08,0.07152,454.0
2020-04-11 10-PM,BTCEUR,6318.02,6363.43,6318.02,6342.21,0.0747,474.05
2020-04-11 09-PM,BTCEUR,6301,6381.86,6260.01,6318.02,0.1097,690.33
2020-04-11 08-PM,BTCEUR,6309.73,6402.01,6301,6301,0.08175,515.48
2020-04-11 07-PM,BTCEUR,6316.79,6386.12,6309.39,6309.73,0.0355,224.18
2020-04-11 06-PM,BTCEUR,6406.66,6406.66,6301,6316.79,0.2749,1752.01
2020-04-11 05-PM,BTCEUR,6345.91,6410.85,6311.35,6406.66,0.4186,2679.17
2020-04-11 04-PM,BTCEUR,6408.56,6431.97,6342.45,6345.91,0.9626,6131.44
2020-04-11 03-PM,BTCEUR,6346.92,6452.7,6301,6408.56,3.379,21742.95
2020-04-11 02-PM,BTCEUR,6383.85,6383.85,6320,6346.92,0.03558,225.97
2020-04-11 01-PM,BTCEUR,6351.91,6426.99,6351.91,6383.85,0.043,274.29
2020-04-11 12-PM,BTCEUR,6399.76,6435.61,6320,6351.91,0.08156,518.97
2020-04-11 11-AM,BTCEUR,6388.97,6411.42,6350.84,6399.76,0.4948,3169.49
2020-04-11 10-AM,BTCEUR,6388.97,6400.18,6388.97,6388.97,0.05264,336.47
2020-04-11 09-AM,BTCEUR,6407.7,6427.01,6388.97,6388.97,0.2615,1671.33
2020-04-11 08-AM,BTCEUR,6306.26,6407.7,6306.26,6407.7,0.03112,198.53
2020-04-11 07-AM,BTCEUR,6432.39,6443.54,6306.26,6306.26,0.7378,4741.11
2020-04-11 06-AM,BTCEUR,6394.33,6437.82,6394.33,6432.39,0.5783,3720.02
2020-04-11 05-AM,BTCEUR,6394.33,6394.33,6377.22,6394.33,0.02218,141.54
2020-04-11 04-AM,BTCEUR,6376.71,6394.33,6376.71,6394.33,0.03914,250.26
2020-04-11 03-AM,BTCEUR,6352.4,6376.71,6352.4,6376.71,0.04177,265.89
2020-04-11 02-AM,BTCEUR,6351.11,6364.82,6347.42,6352.4,0.06996,444.86
2020-04-11 01-AM,BTCEUR,6346.48,6351.88,6346.21,6351.11,0.1202,762.65
2020-04-11 12-AM,BTCEUR,6329.29,6346.48,6329.29,6346.48,0.1417,898.17
2020-04-10 11-PM,BTCEUR,6350,6361.48,6322.99,6329.29,0.04801,304.43
2020-04-10 10-PM,BTCEUR,6360.13,6446.76,6350,6350,1.492,9513.17
2020-04-10 09-PM,BTCEUR,6369.15,6398.67,6358.35,6360.13,0.04144,264.22
2020-04-10 08-PM,BTCEUR,6369.76,6372.1,6361.18,6369.15,0.7612,4848.33
2020-04-10 07-PM,BTCEUR,6355.96,6471.53,6355.96,6369.76,0.5488,3518.06
2020-04-10 06-PM,BTCEUR,6355.01,6422.02,6355.01,6355.96,2.808,17867.59
2020-04-10 05-PM,BTCEUR,6297.95,6411.71,6266.65,6355.01,0.572,3637.84
2020-04-10 04-PM,BTCEUR,6280.35,6355.4,6250,6297.95,2.465,15498.59
2020-04-10 03-PM,BTCEUR,6340,6387.75,6250,6280.35,1.782,11212.13
2020-04-10 02-PM,BTCEUR,6400,6452.93,6340,6340,0.4814,3085.83
2020-04-10 01-PM,BTCEUR,6400.01,6420,6400,6400,0.08409,538.69
2020-04-10 12-PM,BTCEUR,6403.66,6476.59,6400,6400.01,0.1755,1125.36
2020-04-10 11-AM,BTCEUR,6404.39,6433.38,6403.43,6403.66,0.05138,329.28
2020-04-10 10-AM,BTCEUR,6483.84,6487.86,6364.5,6404.39,31.54,202631.38
2020-04-10 09-AM,BTCEUR,6450,6483.84,6300.06,6483.84,63.29,407445.92
2020-04-10 08-AM,BTCEUR,6364.7,6450,6330.03,6450,43.44,278772.8
2020-04-10 07-AM,BTCEUR,6353.71,6375,6348.46,6364.7,0.5818,3701.8
2020-04-10 06-AM,BTCEUR,6408.07,6508.07,6408.07,6425.02,0.3399,2200.06
2020-04-10 05-AM,BTCEUR,6401,6621.13,6401,6408.07,6.576,42998.88
2020-04-10 04-AM,BTCEUR,6600,6600,6401,6401,2.044,13317.97
2020-04-10 03-AM,BTCEUR,6638.2,6730.96,6600,6600,0.8699,5793.58
2020-04-10 02-AM,BTCEUR,6671.55,6700,6638.2,6638.2,1.682,11224.1
2020-04-10 01-AM,BTCEUR,6684.07,6687.8,6671.02,6671.55,0.03768,251.68
2020-04-10 12-AM,BTCEUR,6748.41,6748.41,6676.09,6684.07,0.4193,2818.6
2020-04-09 11-PM,BTCEUR,6701.6,6748.41,6685.76,6748.41,0.03189,213.84
2020-04-09 10-PM,BTCEUR,6693.55,6757.45,6688.41,6701.6,0.2713,1821.41
2020-04-09 09-PM,BTCEUR,6696.53,6760.99,6669.15,6693.55,4.377,29320.8
2020-04-09 08-PM,BTCEUR,6694.02,6767.85,6674.78,6696.53,0.4543,3062.46
2020-04-09 07-PM,BTCEUR,6671.99,6746.13,6653.66,6694.02,0.7635,5118.85
2020-04-09 06-PM,BTCEUR,6763.37,6763.37,6671.99,6671.99,29.54,197953.24
2020-04-09 05-PM,BTCEUR,6710.12,6797.62,6710.12,6763.37,0.1518,1024.27
2020-04-09 04-PM,BTCEUR,6765,6840.85,6702.97,6710.12,1.394,9467.86
2020-04-09 03-PM,BTCEUR,6822.28,6822.28,6750,6765,1.881,12753.02
2020-04-09 02-PM,BTCEUR,6800,6878.77,6750.01,6822.28,2.473,16959.01
2020-04-09 01-PM,BTCEUR,6770.01,6851.53,6735.01,6800,0.4423,3021.36
2020-04-09 12-PM,BTCEUR,6820,6848.96,6770.01,6770.01,6.58,44890.84
2020-04-09 11-AM,BTCEUR,6743.42,6864.37,6724.56,6820,60.89,416092.65
2020-04-09 10-AM,BTCEUR,6859.56,6859.56,6742.29,6743.42,1.491,10131.08
2020-04-09 09-AM,BTCEUR,6739.64,6859.56,6739.64,6859.56,0.9068,6175.93
2020-04-09 08-AM,BTCEUR,6718.87,6800.99,6709.33,6739.64,0.4364,2945.01
2020-04-09 07-AM,BTCEUR,6744.59,6748.52,6701.89,6718.87,0.2573,1732.5
2020-04-09 06-AM,BTCEUR,6726.8,6754.4,6726.8,6744.59,0.06707,452.46
2020-04-09 05-AM,BTCEUR,6729.08,6831.76,6718,6726.8,0.3685,2508.41
2020-04-09 04-AM,BTCEUR,6726.59,6729.08,6673.9,6729.08,0.8805,5898.65
2020-04-09 03-AM,BTCEUR,6747.18,6747.18,6719.81,6726.59,0.814,5488.15
2020-04-09 02-AM,BTCEUR,6750,6831.55,6747.18,6747.18,0.08767,594.4
2020-04-09 01-AM,BTCEUR,6777.86,6777.86,6750,6750,0.2459,1662.64
2020-04-09 12-AM,BTCEUR,6799.89,6799.89,6759.12,6777.86,0.02011,136.17
2020-04-08 11-PM,BTCEUR,6769.05,6890.06,6769.05,6799.89,0.4023,2759.61
2020-04-08 10-PM,BTCEUR,6756.01,6871.61,6756.01,6769.05,0.2573,1750.63
2020-04-08 09-PM,BTCEUR,6842.72,6844.5,6756.01,6756.01,0.4591,3138.17
2020-04-08 08-PM,BTCEUR,6758.36,6844.69,6756.05,6842.72,0.4281,2915.83
2020-04-08 07-PM,BTCEUR,6770,6789.41,6756.01,6758.36,0.123,831.86
2020-04-08 06-PM,BTCEUR,6814.47,6814.47,6755.59,6770,0.07995,540.69
2020-04-08 05-PM,BTCEUR,6745.31,6814.47,6745.31,6814.47,0.427,2902.56
2020-04-08 04-PM,BTCEUR,6726.58,6753.77,6702.69,6745.31,1.306,8801.92
2020-04-08 03-PM,BTCEUR,6745.61,6813.78,6700,6726.58,0.593,4012.88
2020-04-08 02-PM,BTCEUR,6722.95,6786.51,6707.73,6745.61,0.4816,3260.57
2020-04-08 01-PM,BTCEUR,6732.72,6802.71,6722.95,6722.95,0.736,4981.66
2020-04-08 12-PM,BTCEUR,6725.01,6874.39,6699.11,6732.72,3.805,25673.32
2020-04-08 11-AM,BTCEUR,6707.61,6801.79,6707.61,6725.01,30.67,207487.06
2020-04-08 10-AM,BTCEUR,6746.72,6819.95,6707.61,6707.61,1.85,12532.66
2020-04-08 09-AM,BTCEUR,6833.22,6833.22,6728.01,6746.72,7.627,51470.48
2020-04-08 08-AM,BTCEUR,6777.29,6870.02,6746.14,6833.22,6.965,47224.33
2020-04-08 07-AM,BTCEUR,6784.63,6868.9,6772.14,6777.29,0.4221,2890.09
2020-04-08 06-AM,BTCEUR,6812.03,6870.54,6784.63,6784.63,0.2061,1407.38
2020-04-08 05-AM,BTCEUR,6781.05,6871.3,6767.5,6812.03,0.06848,464.26
2020-04-08 04-AM,BTCEUR,6791.57,6893.09,6763.75,6781.05,0.08312,565.63
2020-04-08 03-AM,BTCEUR,6696.67,6817.08,6696.67,6791.57,0.2235,1517.67
2020-04-08 02-AM,BTCEUR,6608.25,6696.67,6607.8,6696.67,0.03259,215.8
2020-04-08 01-AM,BTCEUR,6604.61,6608.25,6603.09,6608.25,0.02945,194.54
2020-04-08 12-AM,BTCEUR,6710.27,6710.27,6604.61,6604.61,0.3585,2399.89
2020-04-07 11-PM,BTCEUR,6613.08,6710.27,6602.11,6710.27,0.7655,5132.44
2020-04-07 10-PM,BTCEUR,6656.45,6696.72,6573.71,6613.08,0.1915,1263.66
2020-04-07 09-PM,BTCEUR,6620,6661.1,6550,6656.45,0.8368,5486.25
2020-04-07 08-PM,BTCEUR,6730.03,6806.52,6550.04,6620,0.9219,6196.21
2020-04-07 07-PM,BTCEUR,6745.05,6842.01,6710.72,6730.03,1.066,7181.74
2020-04-07 06-PM,BTCEUR,6870.83,6874.49,6740.91,6745.05,1.094,7418.84
2020-04-07 05-PM,BTCEUR,6882.54,6893.82,6794.26,6870.83,0.3936,2705.3
2020-04-07 04-PM,BTCEUR,6856.6,6882.54,6760,6882.54,0.1976,1351.06
2020-04-07 03-PM,BTCEUR,6743.66,6856.6,6733.07,6856.6,0.6582,4473.36
2020-04-07 02-PM,BTCEUR,6881.12,6944.51,6743.66,6743.66,0.6474,4430.34
2020-04-07 01-PM,BTCEUR,6860.99,6895.26,6805,6881.12,1.111,7648.24
2020-04-07 12-PM,BTCEUR,6916.56,7000.01,6842,6860.99,2.7,18677.92
2020-04-07 11-AM,BTCEUR,7099.99,7099.99,6840.16,6916.56,2.569,17802.42
2020-04-07 10-AM,BTCEUR,6923.3,7099.99,6826.78,7099.99,11.86,81743.92
2020-04-07 09-AM,BTCEUR,6843.93,6923.32,6780.91,6923.3,48.85,336213.78
2020-04-07 08-AM,BTCEUR,6790.05,6843.93,6771,6843.93,1.238,8431.81
2020-04-07 07-AM,BTCEUR,6856.94,6889.26,6761,6790.05,0.2189,1497.12
2020-04-07 06-AM,BTCEUR,6736.44,6856.94,6736.44,6856.94,1.642,11251.34
2020-04-07 05-AM,BTCEUR,6704.61,6852.11,6704.61,6736.44,0.9883,6751.03
2020-04-07 04-AM,BTCEUR,6795.53,6814.29,6704.61,6704.61,0.7436,5033.15
2020-04-07 03-AM,BTCEUR,6761.8,6795.53,6753.15,6795.53,0.06022,407.14
2020-04-07 02-AM,BTCEUR,6861.07,6861.07,6761.8,6761.8,0.01761,119.32
2020-04-07 01-AM,BTCEUR,6844.84,6909.68,6839.04,6861.07,0.3634,2505.89
2020-04-07 12-AM,BTCEUR,6800,6897.32,6792.79,6844.84,0.1517,1038.8
2020-04-06 11-PM,BTCEUR,6743.81,6800,6718.39,6800,1.04,7057.9
2020-04-06 10-PM,BTCEUR,6732.84,6799.98,6725.99,6743.81,0.8189,5561.94
2020-04-06 09-PM,BTCEUR,6724.86,6797.28,6700,6732.84,1.617,10873.26
2020-04-06 08-PM,BTCEUR,6767.96,6800,6702.67,6724.86,0.3343,2260.1
2020-04-06 07-PM,BTCEUR,6709.66,6800,6709.66,6767.96,1.207,8197.89
2020-04-06 06-PM,BTCEUR,6675,6799.42,6675,6709.66,0.5691,3844.34
2020-04-06 05-PM,BTCEUR,6626.64,6767.05,6626.64,6675,0.5837,3914.45
2020-04-06 04-PM,BTCEUR,6622.42,6693,6612.75,6626.64,1.448,9615.02
2020-04-06 03-PM,BTCEUR,6611.39,6698.73,6611.39,6622.42,0.9618,6388.8
2020-04-06 02-PM,BTCEUR,6611.39,6700.72,6611.34,6611.39,0.8783,5845.88
2020-04-06 01-PM,BTCEUR,6623.8,6733,6611.34,6611.39,0.9945,6629.2
2020-04-06 12-PM,BTCEUR,6641.32,6699.99,6590.05,6623.8,0.6036,4014.42
2020-04-06 11-AM,BTCEUR,6563.59,6683,6563.53,6641.32,77.55,517431.19
2020-04-06 10-AM,BTCEUR,6633.36,6697.9,6563.59,6563.59,0.9026,5986.01
2020-04-06 09-AM,BTCEUR,6542.23,6649,6542.23,6633.36,1.691,11153.28
2020-04-06 08-AM,BTCEUR,6512.2,6542.23,6512.2,6542.23,0.2483,1617.74
2020-04-06 07-AM,BTCEUR,6599.84,6599.98,6431.92,6512.2,0.3371,2203.49
2020-04-06 06-AM,BTCEUR,6450,6599.84,6433.62,6599.84,4.679,30481.48
2020-04-06 05-AM,BTCEUR,6421.06,6450,6407.1,6450,0.6095,3930.37
2020-04-06 04-AM,BTCEUR,6379.99,6421.06,6325.52,6421.06,3.455,22043.43
2020-04-06 03-AM,BTCEUR,6331.78,6379.99,6328.02,6379.99,0.8041,5126.11
2020-04-06 02-AM,BTCEUR,6330.28,6331.78,6325.4,6331.78,0.02696,170.64
2020-04-06 01-AM,BTCEUR,6311.68,6360,6311.68,6330.28,0.09255,587.06
2020-04-06 12-AM,BTCEUR,6284.1,6323.87,6261.54,6311.68,0.06003,377.28
2020-04-05 11-PM,BTCEUR,6290.11,6358.84,6275.56,6284.1,0.3861,2446.22
2020-04-05 10-PM,BTCEUR,6268.39,6302.82,6237.26,6290.11,0.1369,859.8
2020-04-05 09-PM,BTCEUR,6251,6268.39,6250,6268.39,0.06223,389.49
2020-04-05 08-PM,BTCEUR,6306.82,6306.82,6250,6251,0.1451,910.53
2020-04-05 07-PM,BTCEUR,6302.83,6356.03,6301,6306.82,0.3777,2396.2
2020-04-05 06-PM,BTCEUR,6245.08,6304.99,6245.08,6302.83,0.07911,497.33
2020-04-05 05-PM,BTCEUR,6298,6303.05,6218.71,6245.08,7.942,49891.68
2020-04-05 04-PM,BTCEUR,6298.83,6340,6270.33,6298,0.1276,803.05
2020-04-05 03-PM,BTCEUR,6292.49,6301.98,6275,6298.83,0.1003,630.8
2020-04-05 02-PM,BTCEUR,6297.01,6350.12,6289.64,6292.49,0.2718,1719.84
2020-04-05 01-PM,BTCEUR,6296.03,6349.77,6294.74,6297.01,0.03861,243.39
2020-04-05 12-PM,BTCEUR,6291.42,6296.03,6280.24,6296.03,0.4299,2706.06
2020-04-05 11-AM,BTCEUR,6340.43,6346.98,6275,6291.42,0.8218,5191.79
2020-04-05 10-AM,BTCEUR,6275.05,6340.43,6275.05,6340.43,0.0456,287.59
2020-04-05 09-AM,BTCEUR,6275.02,6348.96,6275.02,6275.05,0.2059,1303.34
2020-04-05 08-AM,BTCEUR,6276.83,6336.91,6275.02,6275.02,0.02084,131.32
2020-04-05 07-AM,BTCEUR,6287.28,6298.9,6270.84,6276.83,0.04468,280.56
2020-04-05 06-AM,BTCEUR,6312.63,6312.63,6273.01,6287.28,0.00427,26.82
